ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento,MacroCategoria,Total_Compra,Categoria_Cliente
5,bloques,Larrychester,at,700,11,9/12/2023,David Norton,wliu@example.net,372-568-4886,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Tarjeta,Entregado,Producto defectuoso,30,Juguetería,7700,VIP
20,silla,East Janicemouth,job,300,11,6/6/2023,Larry Welch,david09@example.com,372-568-4886,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Sin comentario,19,Hogar,3300,VIP
28,crema,Lake Juan,whom,700,23,1/14/2023,Alan Bird,vhill@example.org,338-955-6200,PSC 2182 Box 8243 APO AP 79039,Tarjeta,Entregado,Producto defectuoso,55,Cuidado Personal,16100,Regular
10,smartphone,West Charles,whom,700,26,12/4/2022,Samantha Parker,edward94@example.org,857-262-8794,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Sin comentario,21,Tecnología,18200,Regular
21,bloques,Jodichester,leg,900,28,8/13/2023,Roger Stephens,steelejulian@example.net,509-821-0932,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,30,Juguetería,25200,VIP
19,crema,East Leah,TV,2500,17,3/22/2023,Susan Harvey,paul49@example.net,848-723-3346,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,4,Cuidado Personal,42500,Regular
27,bloques,New Reginaldmouth,movement,1500,16,6/6/2023,Adam Mueller,paul49@example.net,857-262-8794,4412 Lee Dam Apt 872 Hunterbury HI 03589,Efectivo,Entregado,Producto defectuoso,43,Juguetería,24000,Regular
12,crema,South Thomas,step,300,10,8/13/2023,Andrew Mitchell,wwilson@example.org,280-504-6212,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Sin comentario,18,Cuidado Personal,3000,VIP
5,bloques,Port Alexachester,at,2600,22,9/1/2023,Samantha Hodges,brianboyd@example.org,369-774-6572,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,Entregado,Sin comentario,25,Juguetería,57200,VIP
30,crema,Valerietown,increase,900,22,9/13/2023,Samantha Hodges,sandersbeth@example.org,848-723-3346,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,En camino,Sin comentario,39,Cuidado Personal,19800,Regular
17,cereal,Nguyenshire,still,700,2,9/1/2023,David Norton,lharmon@example.net,557-193-8141,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,83,Alimentos,1400,Regular
1,zapatos,North Thomastown,group,1100,24,6/28/2023,Benjamin Chan,sandersbeth@example.org,372-568-4886,7474 Sean Pine Frazierchester OK 57469,Efectivo,Entregado,Sin comentario,14,Ropa,26400,VIP
24,tubería,South Timothyberg,forward,600,24,9/1/2023,Lisa Stafford,estesjon@example.org,236-332-5014,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Efectivo,Entregado,Producto defectuoso,97,construcción,14400,VIP
26,crema,Nguyenshire,forward,2500,29,4/14/2023,Mark Mays,paul49@example.net,280-504-6212,USS Fuller FPO AA 30334,Efectivo,Entregado,Producto defectuoso,28,Cuidado Personal,72500,VIP
26,silla,East Janicemouth,finish,700,27,3/13/2023,Larry Welch,matthew29@example.com,419-330-3873,7474 Sean Pine Frazierchester OK 57469,Efectivo,Entregado,Producto defectuoso,97,Hogar,18900,VIP
27,cereal,East Brittany,leader,900,10,8/17/2023,Michelle Mitchell,ydavid@example.com,857-262-8794,50604 Anthony Villages New William ME 95446,Tarjeta,Entregado,Producto defectuoso,87,Alimentos,9000,Regular
3,cereal,East Brittany,leg,1100,27,10/15/2023,Cynthia Hayes,matthew29@example.com,509-821-0932,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,25,Alimentos,29700,Regular
22,freno,Valerietown,north,2800,28,3/14/2023,Samantha Hodges,eric24@example.com,890-231-3672,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Producto defectuoso,14,Automotriz,78400,VIP
21,tubería,Milesburgh,grow,2800,7,11/20/2023,Angela Taylor,wliu@example.net,236-332-5014,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Producto defectuoso,19,construcción,19600,Regular
18,cereal,Jodichester,individual,700,11,3/22/2023,Andrew Mitchell,lharmon@example.net,175-317-5834,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Sin comentario,25,Alimentos,7700,VIP
26,smartphone,Valerietown,leg,200,16,3/13/2023,Larry Welch,estesjon@example.org,870-860-8083,9978 Kenneth Plaza Suite 069 Monicafurt NM 39529,Tarjeta,En camino,Producto defectuoso,30,Tecnología,3200,VIP
5,bloques,Susanton,spring,2500,17,5/6/2023,Kelsey Lopez,estesjon@example.org,475-336-0709,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,En camino,Sin comentario,39,Juguetería,42500,VIP
10,zapatos,East Josephland,set,1100,16,5/5/2023,Mark Mays,wliu@example.net,419-330-3873,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,Entregado,Producto defectuoso,18,Ropa,17600,Regular
19,bloques,North Jasmine,rich,200,9,5/6/2023,Kelsey Lopez,matthew29@example.com,475-336-0709,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,Entregado,Producto defectuoso,21,Juguetería,1800,VIP
20,tubería,Jessechester,movement,1100,14,9/1/2023,Jessica Davis,powersjimmy@example.org,557-193-8141,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,39,construcción,15400,Regular
8,cereal,Trujillofort,forward,200,22,3/14/2023,Alan Bird,eric87@example.org,280-504-6212,93043 Kiara Crossroad Port Amandachester WI 16919,Efectivo,En camino,Sin comentario,72,Alimentos,4400,Regular
22,smartphone,Jessechester,rich,1600,27,7/15/2023,Alan Bird,parkerandrew@example.org,105-592-6193,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Producto defectuoso,74,Tecnología,43200,Regular
23,crema,Kevinton,rich,1500,15,12/4/2022,Mark Mays,david09@example.com,848-723-3346,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Tarjeta,Entregado,Producto defectuoso,74,Cuidado Personal,22500,VIP
17,cereal,East Jonathan,finish,900,24,9/23/2023,Carla Orozco,vhill@example.org,612-821-1834,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,En camino,Producto defectuoso,25,Alimentos,21600,Regular
19,tubería,Jessechester,finish,2100,30,1/4/2023,Sharon Lowe,wliu@example.net,686-499-0991,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,55,construcción,63000,Regular
24,crema,Valerietown,budget,2600,22,3/13/2023,Carla Orozco,parkerandrew@example.org,314-325-7035,37970 Hudson Falls Downshaven PA 58533,Tarjeta,Entregado,Producto defectuoso,54,Cuidado Personal,57200,Regular
1,bloques,North Jasmine,still,1100,8,9/1/2023,Lisa Stafford,ydavid@example.com,280-504-6212,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,En camino,Producto defectuoso,28,Juguetería,8800,Regular
15,smartphone,North Brittney,finish,1100,22,9/23/2023,Andrew Mitchell,walkerraven@example.net,857-262-8794,29340 Murphy Parkway North Robert KS 42070,Tarjeta,Entregado,Sin comentario,24,Tecnología,24200,Regular
20,freno,Trujillofort,individual,2300,7,5/6/2023,Daniel Garcia,parkerandrew@example.org,890-231-3672,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Producto defectuoso,25,Automotriz,16100,Regular
18,cereal,Courtneymouth,industry,800,25,7/10/2023,Juan Manning,briangonzales@example.net,339-100-4282,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,Entregado,Producto defectuoso,42,Alimentos,20000,Regular
8,tubería,South Timothyberg,member,2500,24,12/4/2022,Sharon Lowe,eric24@example.com,280-504-6212,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,Entregado,Producto defectuoso,49,construcción,60000,VIP
8,crema,Kevinton,grow,700,21,7/15/2023,Samantha Hodges,karaware@example.net,338-955-6200,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,En camino,Sin comentario,25,Cuidado Personal,14700,VIP
25,cereal,Vasquezborough,spring,2400,17,6/6/2023,Lisa Stafford,vhill@example.org,339-100-4282,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Sin comentario,24,Alimentos,40800,Regular
18,crema,South Timothyberg,individual,2600,11,3/22/2023,Angela Taylor,powersjimmy@example.org,280-504-6212,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,En camino,Sin comentario,38,Cuidado Personal,28600,VIP
4,bloques,Valerietown,popular,2100,11,4/14/2023,Crystal Chambers,vhill@example.org,848-723-3346,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Efectivo,Entregado,Sin comentario,98,Juguetería,23100,Regular
14,zapatos,North Thomastown,north,2600,21,7/15/2023,Alan Bird,eric87@example.org,101-988-9703,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Efectivo,Entregado,Producto defectuoso,39,Ropa,54600,VIP
2,bloques,Larrychester,group,2500,25,6/17/2023,Sharon Lowe,lweaver@example.org,641-800-6599,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Tarjeta,Entregado,Producto defectuoso,98,Juguetería,62500,Regular
25,tubería,South Thomas,exist,300,8,10/15/2023,Juan Manning,krystalmcdaniel@example.org,236-332-5014,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Sin comentario,55,construcción,2400,VIP
18,tubería,North Brittney,exist,2100,18,2/9/2023,Cynthia Hayes,cwilliams@example.com,857-262-8794,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,Entregado,Producto defectuoso,98,construcción,37800,Regular
26,bloques,Briannaport,individual,2400,7,5/5/2023,Samantha Hodges,paul02@example.com,890-231-3672,664 Berger Rapid South Suzanne WV 68526,Tarjeta,Entregado,Producto defectuoso,42,Juguetería,16800,VIP
12,smartphone,East Josephland,popular,200,11,6/6/2023,David Scott,brianboyd@example.org,686-499-0991,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,En camino,Producto defectuoso,12,Tecnología,2200,VIP
24,smartphone,Vasquezborough,spring,900,21,2/9/2023,Jennifer Holmes,ydavid@example.com,101-988-9703,493 Cameron Ramp Veronicatown MI 81010,Efectivo,Entregado,Producto defectuoso,12,Tecnología,18900,Regular
8,bloques,Jodichester,spring,800,16,7/10/2023,Mark Mays,walkerraven@example.net,372-568-4886,7474 Sean Pine Frazierchester OK 57469,Tarjeta,En camino,Producto defectuoso,19,Juguetería,12800,VIP
27,silla,Valerietown,grow,1500,17,7/10/2023,Mark Mays,paul49@example.net,105-592-6193,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,Entregado,Producto defectuoso,25,Hogar,25500,Regular
29,bloques,Courtneymouth,job,1500,28,7/15/2023,Kelsey Lopez,brianboyd@example.org,369-774-6572,91315 Simpson Fork Apt 336 South Mark GA 64860,Tarjeta,Entregado,Sin comentario,39,Juguetería,42000,Regular
28,silla,West Charles,spring,600,25,9/1/2023,Mark Mays,eric24@example.com,339-100-4282,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Producto defectuoso,88,Hogar,15000,Regular
5,smartphone,South Timothyberg,group,700,22,2/9/2023,Dr Monica Woods,wliu@example.net,369-774-6572,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,Entregado,Sin comentario,42,Tecnología,15400,VIP
12,crema,Andrewside,step,200,11,5/5/2023,Susan Harvey,vhill@example.org,338-955-6200,0262 Cheryl Union Sampsonfurt ME 63401,Tarjeta,Entregado,Producto defectuoso,14,Cuidado Personal,2200,Regular
29,bloques,Port Alexachester,still,2100,14,3/14/2023,Jessica Davis,paul02@example.com,314-325-7035,493 Cameron Ramp Veronicatown MI 81010,Tarjeta,Entregado,Producto defectuoso,97,Juguetería,29400,VIP
20,smartphone,Trujillofort,north,2500,12,1/4/2023,Carla Orozco,paul49@example.net,557-193-8141,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Tarjeta,Entregado,Sin comentario,43,Tecnología,30000,Regular
21,zapatos,Kevinton,still,300,12,3/13/2023,Angela Taylor,rdaugherty@example.net,101-988-9703,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Tarjeta,Entregado,Sin comentario,12,Ropa,3600,Regular
12,smartphone,South Thomas,whom,3000,15,11/20/2023,Jessica Davis,matthew29@example.com,369-774-6572,37970 Hudson Falls Downshaven PA 58533,Efectivo,En camino,Sin comentario,83,Tecnología,45000,VIP
8,cereal,North Thomastown,north,2500,27,1/18/2023,Susan Harvey,paul49@example.net,475-336-0709,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,En camino,Producto defectuoso,18,Alimentos,67500,Regular
8,silla,Courtneymouth,group,200,16,1/18/2023,Lisa Stafford,edward94@example.org,372-568-4886,2644 Gonzalez Mills Apt 856 Port Frank IN 25816,Efectivo,En camino,Producto defectuoso,55,Hogar,3200,VIP
18,freno,Port Kelly,movement,1100,23,9/13/2023,Brittney Guerra,estesjon@example.org,870-860-8083,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,En camino,Producto defectuoso,43,Automotriz,25300,Regular
25,smartphone,East Jonathan,leg,2100,11,1/18/2023,Karl Cardenas,eric87@example.org,890-231-3672,93043 Kiara Crossroad Port Amandachester WI 16919,Tarjeta,Entregado,Sin comentario,97,Tecnología,23100,VIP
24,smartphone,East Jonathan,spring,900,23,1/4/2023,Kelsey Lopez,wwilson@example.org,641-800-6599,0827 Jill Cape Suite 299 Angieport DC 15542,Tarjeta,Entregado,Producto defectuoso,54,Tecnología,20700,VIP
28,bloques,East Jonathan,whom,700,30,5/6/2023,Sharon Lowe,walkerraven@example.net,594-337-5421,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,En camino,Sin comentario,28,Juguetería,21000,Regular
14,crema,Port Kelly,job,1500,22,10/15/2023,Susan Harvey,harperdanielle@example.net,339-100-4282,03346 Tony Spring Apt 633 Ericberg AK 73272,Tarjeta,En camino,Sin comentario,19,Cuidado Personal,33000,Regular
12,bloques,East Janicemouth,grow,200,14,3/22/2023,Charles Williams,lharmon@example.net,686-499-0991,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Efectivo,Entregado,Sin comentario,43,Juguetería,2800,Regular
17,tubería,Jessechester,letter,2600,21,8/27/2023,Karl Cardenas,krystalmcdaniel@example.org,338-955-6200,29340 Murphy Parkway North Robert KS 42070,Efectivo,Entregado,Producto defectuoso,88,construcción,54600,Regular
19,zapatos,Lindaport,individual,2500,13,2/9/2023,Juan Manning,karaware@example.net,621-875-1265,233 Peterson Canyon Tranmouth ND 40770,Tarjeta,En camino,Sin comentario,87,Ropa,32500,VIP
30,zapatos,South Timothyberg,TV,1300,7,3/13/2023,Cynthia Hayes,edward94@example.org,266-167-3098,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Tarjeta,Entregado,Producto defectuoso,54,Ropa,9100,VIP
13,zapatos,South Thomas,whom,1500,21,7/25/2023,Dr Monica Woods,hornebeth@example.com,641-800-6599,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,Entregado,Producto defectuoso,4,Ropa,31500,VIP
16,tubería,East Josephland,grow,300,11,1/4/2023,Jennifer Holmes,briangonzales@example.net,475-336-0709,18235 Carl Garden Apt 025 Lake Miranda LA 16737,Tarjeta,Entregado,Producto defectuoso,54,construcción,3300,VIP
6,smartphone,Port Kelly,finish,1300,7,1/4/2023,Andrew Mitchell,rdaugherty@example.net,525-194-7529,USS Fuller FPO AA 30334,Tarjeta,Entregado,Producto defectuoso,83,Tecnología,9100,Regular
8,cereal,Port Alexachester,much,300,22,2/9/2023,Alan Bird,paul02@example.com,491-474-2586,29340 Murphy Parkway North Robert KS 42070,Tarjeta,Entregado,Producto defectuoso,39,Alimentos,6600,Regular
17,silla,Lindaport,industry,2100,29,1/4/2023,Alan Bird,parkerandrew@example.org,621-875-1265,29340 Murphy Parkway North Robert KS 42070,Efectivo,En camino,Producto defectuoso,24,Hogar,60900,Regular
29,smartphone,South Thomas,leader,200,15,7/10/2023,Brittney Guerra,cwilliams@example.com,101-988-9703,PSC 2182 Box 8243 APO AP 79039,Tarjeta,En camino,Sin comentario,25,Tecnología,3000,VIP
18,tubería,East Janicemouth,rich,2600,12,8/27/2023,Daniel Garcia,rdaugherty@example.net,557-543-1910,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Producto defectuoso,42,construcción,31200,VIP
12,cereal,Briannaport,whom,900,11,10/15/2023,David Scott,rdaugherty@example.net,641-800-6599,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Tarjeta,Entregado,Producto defectuoso,78,Alimentos,9900,VIP
1,silla,Port Alexachester,grow,700,23,6/6/2023,Roger Stephens,ydavid@example.com,338-955-6200,30768 Louis Mill Lake Carmen LA 47934,Tarjeta,Entregado,Producto defectuoso,21,Hogar,16100,Regular
14,smartphone,Valerietown,step,700,21,9/13/2023,Andrew Mitchell,krystalmcdaniel@example.org,630-469-6433,507 Johnson Port Banksshire AK 72140,Tarjeta,Entregado,Producto defectuoso,78,Tecnología,14700,Regular
10,bloques,Vasquezborough,north,300,10,7/15/2023,Charles Williams,eric24@example.com,890-231-3672,30768 Louis Mill Lake Carmen LA 47934,Efectivo,Entregado,Producto defectuoso,28,Juguetería,3000,Regular
11,cereal,North Brittney,pay,900,22,5/5/2023,Robert Bryant,cwilliams@example.com,557-543-1910,664 Berger Rapid South Suzanne WV 68526,Efectivo,Entregado,Sin comentario,19,Alimentos,19800,Regular
8,zapatos,Port Alexachester,increase,2500,11,3/13/2023,Alan Bird,edward94@example.org,339-100-4282,283 Cynthia Groves Apt 671 Weavermouth ID 06739,Efectivo,Entregado,Sin comentario,19,Ropa,27500,Regular
6,tubería,East Josephland,popular,1100,8,9/1/2023,Kelsey Lopez,parkerandrew@example.org,314-325-7035,403 Ashley Mountains Apt 918 Nicholasberg MI 72538,Efectivo,Entregado,Producto defectuoso,88,construcción,8800,VIP
8,cereal,Susanton,finish,200,22,11/20/2023,Sean Mitchell,rdaugherty@example.net,236-332-5014,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,Entregado,Producto defectuoso,74,Alimentos,4400,VIP
28,bloques,Jodichester,at,700,23,6/17/2023,Carla Orozco,vhill@example.org,280-504-6212,93043 Kiara Crossroad Port Amandachester WI 16919,Tarjeta,En camino,Producto defectuoso,78,Juguetería,16100,VIP
16,smartphone,Jessechester,matter,2300,14,5/6/2023,Kelsey Lopez,sandersbeth@example.org,419-330-3873,11613 Miller Ridges Suite 186 East Nicholas MN 69937,Efectivo,En camino,Producto defectuoso,19,Tecnología,32200,VIP
9,bloques,Andrewside,budget,2500,27,12/4/2022,Kelsey Lopez,paul49@example.net,338-955-6200,7474 Sean Pine Frazierchester OK 57469,Tarjeta,Entregado,Sin comentario,25,Juguetería,67500,Regular
4,smartphone,East Brittany,pay,700,11,6/6/2023,Jessica Davis,paul49@example.net,509-821-0932,37970 Hudson Falls Downshaven PA 58533,Efectivo,Entregado,Producto defectuoso,42,Tecnología,7700,VIP
22,bloques,South Timothyberg,north,800,26,6/6/2023,Mark Mays,paul49@example.net,621-875-1265,22214 Janet Plaza Suite 903 West Christopherside DC 40075,Efectivo,En camino,Sin comentario,24,Juguetería,20800,Regular
17,tubería,Port Alexachester,individual,200,21,7/8/2023,Lisa Stafford,ydavid@example.com,314-325-7035,664 Berger Rapid South Suzanne WV 68526,Efectivo,En camino,Producto defectuoso,74,construcción,4200,VIP
13,crema,East Jonathan,grow,2300,22,11/20/2023,Dr Monica Woods,cwilliams@example.com,525-194-7529,915 Mathis Camp Apt 447 Thomastown MS 44338,Tarjeta,En camino,Sin comentario,42,Cuidado Personal,50600,Regular
28,bloques,Courtneymouth,much,2300,11,11/20/2023,Samantha Parker,schmidtkrystal@example.org,280-504-6212,0827 Jill Cape Suite 299 Angieport DC 15542,Efectivo,Entregado,Producto defectuoso,78,Juguetería,25300,VIP
28,silla,Susanton,popular,800,11,11/20/2023,Lisa Stafford,ydavid@example.com,369-774-6572,91315 Simpson Fork Apt 336 South Mark GA 64860,Efectivo,En camino,Sin comentario,78,Hogar,8800,VIP
26,bloques,North Thomastown,pay,700,30,4/14/2023,Juan Manning,harperdanielle@example.net,641-800-6599,848 Jimmy Hill Apt 415 Stanleyside MA 75473,Tarjeta,Entregado,Producto defectuoso,43,Juguetería,21000,VIP
26,crema,Nguyenshire,increase,2100,23,9/1/2023,Angela Taylor,wliu@example.net,557-193-8141,29882 Stein Tunnel Apt 468 Port Jacquelineville HI 77063,Tarjeta,En camino,Producto defectuoso,49,Cuidado Personal,48300,VIP
28,tubería,North Thomastown,say,1500,24,12/4/2022,Dr Monica Woods,lweaver@example.org,594-337-5421,233 Peterson Canyon Tranmouth ND 40770,Efectivo,Entregado,Producto defectuoso,83,construcción,36000,Regular
15,cereal,Port Alexachester,leg,200,10,11/20/2023,Kelsey Lopez,dhuber@example.com,594-337-5421,PSC 2182 Box 8243 APO AP 79039,Tarjeta,Entregado,Sin comentario,55,Alimentos,2000,VIP
6,smartphone,Lake Juan,set,1300,29,3/13/2023,Karl Cardenas,estesjon@example.org,419-330-3873,233 Peterson Canyon Tranmouth ND 40770,Efectivo,En camino,Producto defectuoso,42,Tecnología,37700,Regular
26,freno,Trujillofort,leader,300,22,6/21/2023,Angela Taylor,cwilliams@example.com,280-504-6212,025 Billy Row Lisaside AR 96338,Efectivo,Entregado,Producto defectuoso,54,Automotriz,6600,VIP
